month,day,hour,usage
4,27,9,0.87
4,27,10,1.021
4,27,11,1.472
4,27,12,2.134
4,27,13,2.649
4,27,14,2.27
4,27,15,3.14
4,27,16,3.314
4,27,17,3.085
4,27,18,5.888
4,27,19,3.692
4,27,20,2.051
4,27,21,3.069
4,27,22,1.687
4,27,23,1.222
4,28,0,0.965
4,28,1,0.906
4,28,2,0.64
4,28,3,0.736
4,28,4,0.562
4,28,5,1.258
4,28,6,0.46
4,28,7,0.522
4,28,8,0.514
4,28,9,0.692
4,28,10,1.056
4,28,11,1.392
4,28,12,1.769
4,28,13,2.103
4,28,14,1.932
4,28,15,1.384
4,28,16,0.371
4,28,17,0.762
4,28,18,1.155
4,28,19,2.025
4,28,20,1.879
4,28,21,1.782
4,28,22,2.971
4,28,23,1.985
4,29,0,0.66
4,29,1,0.548
4,29,2,0.767
4,29,3,0.65
4,29,4,2.128
4,29,5,1.671
4,29,6,0.433
4,29,7,0.528
4,29,8,0.698
4,29,9,0.577
4,29,10,0.84
4,29,11,0.981
4,29,12,1.238
4,29,13,1.485
4,29,14,0.954
4,29,15,1.156
4,29,16,1.084
4,29,17,0.941
4,29,18,1.192
4,29,19,1.461
4,29,20,1.823
4,29,21,1.356
4,29,22,0.854
4,29,23,1.397
4,30,0,0.538
4,30,1,0.604
4,30,2,0.614
4,30,3,0.551
4,30,4,0.403
4,30,5,0.326
4,30,6,0.357
4,30,7,0.499
4,30,8,0.445
4,30,9,0.346
4,30,10,0.557
4,30,11,0.566
4,30,12,0.74
4,30,13,0.684
4,30,14,0.726
4,30,15,0.529
4,30,16,0.512
4,30,17,0.511
4,30,18,0.767
4,30,19,0.708
4,30,20,1.392
4,30,21,0.589
4,30,22,0.662
4,30,23,1.184
5,1,0,1.256
5,1,1,0.332
5,1,2,0.236
5,1,3,0.238
5,1,4,3.254
5,1,5,1.149
5,1,6,0.239
5,1,7,0.396
5,1,8,0.387
5,1,9,0.383
5,1,10,0.452
5,1,11,0.221
5,1,12,0.388
5,1,13,0.555
5,1,14,1.327
5,1,15,2.397
5,1,16,1.255
5,1,17,0.726
5,1,18,0.792
5,1,19,0.737
5,1,20,1.164
5,1,21,1.051
5,1,22,0.887
5,1,23,2.013
5,2,0,1.461
5,2,1,0.704
5,2,2,0.523
5,2,3,0.594
5,2,4,0.364
5,2,5,0.571
5,2,6,0.671
5,2,7,0.51
5,2,8,0.494
5,2,9,0.369
5,2,10,0.41
5,2,11,0.355
5,2,12,0.738
5,2,13,1.287
5,2,14,1.199
5,2,15,0.97
5,2,16,1.335
5,2,17,1.107
5,2,18,1.416
5,2,19,1.534
5,2,20,1.7
5,2,21,1.47
5,2,22,1.286
5,2,23,0.827
5,3,0,0.691
5,3,1,0.286
5,3,2,0.322
5,3,3,0.237
5,3,4,0.227
5,3,5,0.242
5,3,6,0.251
5,3,7,0.226
5,3,8,0.217
5,3,9,0.232
5,3,10,0.506
5,3,11,1.1
5,3,12,1.37
5,3,13,1.436
5,3,14,2.42
5,3,15,2.364
5,3,16,1.654
5,3,17,2.043
5,3,18,3.539
5,3,19,2.069
5,3,20,2.146
5,3,21,2.169
5,3,22,4.493
5,3,23,2.016
5,4,0,0.989
5,4,1,1.143
5,4,2,1.126
5,4,3,0.476
5,4,4,0.324
5,4,5,0.881
5,4,6,0.327
5,4,7,0.339
5,4,8,0.519
5,4,9,0.489
5,4,10,0.704
5,4,11,1.338
5,4,12,1.678
5,4,13,1.421
5,4,14,1.857
5,4,15,1.518
5,4,16,1.806
5,4,17,1.873
5,4,18,1.819
5,4,19,1.979
5,4,20,2.021
5,4,21,2.09
5,4,22,1.245
5,4,23,0.726
5,5,0,0.88
5,5,1,0.851
5,5,2,0.625
5,5,3,0.426
5,5,4,0.386
5,5,5,2.032
5,5,6,0.3
5,5,7,0.536
5,5,8,0.413
5,5,9,0.456
5,5,10,0.595
5,5,11,0.434
5,5,12,0.962
5,5,13,1.664
5,5,14,1.799
5,5,15,1.758
5,5,16,1.665
5,5,17,1.85
5,5,18,1.908
5,5,19,4.565
5,5,20,2.388
5,5,21,5.153
5,5,22,2.285
5,5,23,2.047
5,6,0,1.613
5,6,1,0.728
5,6,2,0.703
5,6,3,0.665
5,6,4,1.224
5,6,5,1.792
5,6,6,0.462
5,6,7,0.496
5,6,8,0.774
5,6,9,0.974
5,6,10,0.908
5,6,11,1.075
5,6,12,1.159
5,6,13,0.692
5,6,14,0.702
5,6,15,0.747
5,6,16,0.732
5,6,17,0.843
5,6,18,1.047
5,6,19,1.367
5,6,20,2.482
5,6,21,2.115
5,6,22,1.786
5,6,23,1.475
5,7,0,2.23
5,7,1,1.862
5,7,2,1.31
5,7,3,1.039
5,7,4,0.795
5,7,5,0.816
5,7,6,0.753
5,7,7,0.734
5,7,8,0.801
5,7,9,0.792
5,7,10,0.861
5,7,11,0.786
5,7,12,0.978
5,7,13,0.964
5,7,14,1.29
5,7,15,1.584
5,7,16,1.468
5,7,17,1.736
5,7,18,1.766
5,7,19,1.857
5,7,20,1.742
5,7,21,1.553
5,7,22,1.703
5,7,23,1.427
5,8,0,1.858
5,8,1,1.208
5,8,2,1.116
5,8,3,0.939
5,8,4,3.792
5,8,5,1.829
5,8,6,0.768
5,8,7,0.75
5,8,8,0.928
5,8,9,0.886
5,8,10,1.116
5,8,11,0.976
5,8,12,1.158
5,8,13,1.038
5,8,14,0.829
5,8,15,1.822
5,8,16,1.036
5,8,17,1.776
5,8,18,5.278
5,8,19,2.09
5,8,20,1.983
5,8,21,2.372
5,8,22,4.114
5,8,23,2.362
5,9,0,1.562
5,9,1,1.063
5,9,2,0.684
5,9,3,0.664
5,9,4,1.042
5,9,5,1.163
5,9,6,0.54
5,9,7,0.712
5,9,8,1.189
5,9,9,1.43
5,9,10,1.205
5,9,11,2.006
5,9,12,2.977
5,9,13,1.711
5,9,14,0.912
5,9,15,1.261
5,9,16,1.403
5,9,17,1.225
5,9,18,1.269
5,9,19,1.229
5,9,20,1.268
5,9,21,2.848
5,9,22,1.104
5,9,23,1.736
5,10,0,1.637
5,10,1,0.833
5,10,2,0.852
5,10,3,0.509
5,10,4,0.494
5,10,5,0.398
5,10,6,0.449
5,10,7,0.346
5,10,8,0.411
5,10,9,0.584
5,10,10,0.824
5,10,11,2.995
5,10,12,2.389
5,10,13,2.281
5,10,14,1.988
5,10,15,1.642
5,10,16,1.219
5,10,17,1.378
5,10,18,1.449
5,10,19,1.275
5,10,20,1.607
5,10,21,0.992
5,10,22,1.198
5,10,23,1.4
5,11,0,1.405
5,11,1,0.948
5,11,2,0.81
5,11,3,0.568
5,11,4,0.535
5,11,5,0.5
5,11,6,0.502
5,11,7,0.479
5,11,8,0.488
5,11,9,0.94
5,11,10,1.845
5,11,11,1.678
5,11,12,2.073
5,11,13,2.808
5,11,14,2.092
5,11,15,1.473
5,11,16,2.157
5,11,17,2.611
5,11,18,3.66
5,11,19,3.796
5,11,20,5.424
5,11,21,1.969
5,11,22,2.724
5,11,23,4.551
5,12,0,1.531
5,12,1,1.17
5,12,2,0.947
5,12,3,0.695
5,12,4,0.751
5,12,5,0.665
5,12,6,0.584
5,12,7,1.034
5,12,8,0.747
5,12,9,0.823
5,12,10,0.651
5,12,11,0.623
5,12,12,0.99
5,12,13,0.887
5,12,14,0.873
5,12,15,0.749
5,12,16,0.909
5,12,17,1.007
5,12,18,1.693
5,12,19,2.584
5,12,20,1.433
5,12,21,1.238
5,12,22,1.138
5,12,23,1.094
5,13,0,0.986
5,13,1,0.547
5,13,2,0.343
5,13,3,0.289
5,13,4,0.248
5,13,5,0.249
5,13,6,0.186
5,13,7,0.386
5,13,8,0.404
5,13,9,0.225
5,13,10,0.381
5,13,11,0.368
5,13,12,0.532
5,13,13,0.489
5,13,14,0.581
5,13,15,0.444
5,13,16,0.478
5,13,17,0.591
5,13,18,0.526
5,13,19,0.745
5,13,20,0.737
5,13,21,0.75
5,13,22,0.716
5,13,23,0.935
5,14,0,0.86
5,14,1,0.665
5,14,2,0.417
5,14,3,0.388
5,14,4,0.948
5,14,5,1.756
5,14,6,0.347
5,14,7,0.677
5,14,8,0.33
5,14,9,0.414
5,14,10,0.528
5,14,11,0.383
5,14,12,0.4
5,14,13,0.614
5,14,14,0.379
5,14,15,0.284
5,14,16,0.281
5,14,17,0.346
5,14,18,0.534
5,14,19,2.049
5,14,20,0.987
5,14,21,4.179
5,14,22,0.975
5,14,23,0.632
5,15,0,0.415
5,15,1,0.299
5,15,2,0.25
5,15,3,0.268
5,15,4,0.325
5,15,5,1.099
5,15,6,0.281
5,15,7,0.602
5,15,8,0.32
5,15,9,0.309
5,15,10,0.306
5,15,11,0.281
5,15,12,0.961
5,15,13,0.757
5,15,14,1.119
5,15,15,1.261
5,15,16,1.226
5,15,17,1.126
5,15,18,0.968
5,15,19,1.925
5,15,20,2.968
5,15,21,4.023
5,15,22,3.27
5,15,23,2.115
5,16,0,0.799
5,16,1,0.553
5,16,2,0.859
5,16,3,0.866
5,16,4,0.699
5,16,5,0.495
5,16,6,0.49
5,16,7,0.643
5,16,8,0.648
5,16,9,0.333
5,16,10,0.375
5,16,11,0.518
5,16,12,0.971
5,16,13,0.904
5,16,14,1.58
5,16,15,1.049
5,16,16,1.649
5,16,17,2.96
5,16,18,1.833
5,16,19,2.01
5,16,20,2.299
5,16,21,2.214
5,16,22,3.175
5,16,23,1.554
5,17,0,1.171
5,17,1,1.825
5,17,2,1.448
5,17,3,0.719
5,17,4,0.372
5,17,5,0.255
5,17,6,0.269
5,17,7,0.23
5,17,8,0.225
5,17,9,0.496
5,17,10,1.108
5,17,11,0.922
5,17,12,1.38
5,17,13,1.606
5,17,14,2.284
5,17,15,0.89
5,17,16,0.971
5,17,17,1.149
5,17,18,1.87
5,17,19,1.287
5,17,20,1.235
5,17,21,1.66
5,17,22,1.908
5,17,23,1.643
5,18,0,1.152
5,18,1,0.865
5,18,2,0.356
5,18,3,0.23
5,18,4,0.244
5,18,5,1.504
5,18,6,0.284
5,18,7,0.439
5,18,8,0.263
5,18,9,0.549
5,18,10,0.949
5,18,11,1.744
5,18,12,1.761
5,18,13,1.149
5,18,14,1.529
5,18,15,1.531
5,18,16,0.651
5,18,17,0.897
5,18,18,2.082
5,18,19,2.051
5,18,20,1.895
5,18,21,1.87
5,18,22,1.154
5,18,23,2.2
5,19,0,1.126
5,19,1,0.868
5,19,2,0.865
5,19,3,0.636
5,19,4,0.473
5,19,5,0.393
5,19,6,0.437
5,19,7,0.494
5,19,8,0.623
5,19,9,0.717
5,19,10,0.984
5,19,11,1.278
5,19,12,1.151
5,19,13,1.355
5,19,14,1.515
5,19,15,1.204
5,19,16,1.87
5,19,17,0.747
5,19,18,1.816
5,19,19,1.92
5,19,20,3.999
5,19,21,1.233
5,19,22,1.211
5,19,23,1.222
5,20,0,1.109
5,20,1,0.892
5,20,2,0.683
5,20,3,0.732
5,20,4,0.547
5,20,5,1.353
5,20,6,0.424
5,20,7,0.559
5,20,8,0.316
5,20,9,1.014
5,20,10,1.294
5,20,11,1.628
5,20,12,1.791
5,20,13,2.053
5,20,14,1.218
5,20,15,0.983
5,20,16,1.078
5,20,17,1.271
5,20,18,1.464
5,20,19,1.678
5,20,20,1.077
5,20,21,3.279
5,20,22,2.437
5,20,23,3.869
5,21,0,1.687
5,21,1,1.403
5,21,2,1.286
5,21,3,0.841
5,21,4,0.872
5,21,5,1.29
5,21,6,0.534
5,21,7,0.819
5,21,8,0.47
5,21,9,1.56
5,21,10,0.914
5,21,11,1.205
5,21,12,1.11
5,21,13,1.555
5,21,14,1.481
5,21,15,1.37
5,21,16,1.728
5,21,17,2.111
5,21,18,1.122
5,21,19,4.193
5,21,20,2.145
5,21,21,2.727
5,21,22,1.008
5,21,23,1.795
5,22,0,1.212
5,22,1,0.962
5,22,2,0.983
5,22,3,1.293
5,22,4,3.888
5,22,5,2.036
5,22,6,0.434
5,22,7,0.656
5,22,8,0.356
5,22,9,0.559
5,22,10,0.558
5,22,11,0.579
5,22,12,1.075
5,22,13,1.26
5,22,14,1.943
5,22,15,1.541
5,22,16,2.682
5,22,17,1.981
5,22,18,1.268
5,22,19,1.56
5,22,20,1.798
5,22,21,2.039
5,22,22,1.721
5,22,23,2.145
5,23,0,0.763
5,23,1,0.889
5,23,2,0.92
5,23,3,0.83
5,23,4,0.6
5,23,5,1.368
5,23,6,0.622
5,23,7,0.804
5,23,8,0.92
5,23,9,1.623
5,23,10,2.269
5,23,11,2.014
5,23,12,3.031
5,23,13,3.844
5,23,14,4.594
5,23,15,1.601
5,23,16,1.454
5,23,17,1.434
5,23,18,1.094
5,23,19,0.861
5,23,20,0.823
5,23,21,1.27
5,23,22,1.642
5,23,23,1.284
5,24,0,2.06
5,24,1,1.644
5,24,2,1.357
5,24,3,1.093
5,24,4,1.631
5,24,5,2.366
5,24,6,0.754
5,24,7,0.635
5,24,8,0.934
5,24,9,1.199
5,24,10,1.238
5,24,11,1.233
5,24,12,1.727
5,24,13,1.395
5,24,14,1.082
5,24,15,1.12
5,24,16,1.301
5,24,17,1.324
5,24,18,1.3
5,24,19,1.112
5,24,20,1.055
5,24,21,1.229
5,24,22,1.261
5,24,23,1.894
5,25,0,1.37
5,25,1,1.296
5,25,2,1.16
5,25,3,0.99
5,25,4,0.885
5,25,5,0.857
5,25,6,0.616
5,25,7,0.558
5,25,8,0.691
5,25,9,0.777
5,25,10,0.649
5,25,11,0.91
5,25,12,1.533
5,25,13,2.374
5,25,14,1.63
5,25,15,1.575
5,25,16,2.062
5,25,17,2.761
5,25,18,3.031
5,25,19,3.302
5,25,20,2.09
5,25,21,1.524
5,25,22,1.54
5,25,23,1.688
5,26,0,1.559
5,26,1,0.903
5,26,2,0.869
5,26,3,0.828
5,26,4,0.735
5,26,5,1.292
5,26,6,0.7
5,26,7,0.505
5,26,8,0.451
5,26,9,0.756
5,26,10,1.292
5,26,11,1.557
5,26,12,2.436
5,26,13,1.463
5,26,14,1.106
5,26,15,2.054
5,26,16,1.814
5,26,17,3.319
5,26,18,1.395
5,26,19,0.663
5,26,20,1.409
5,26,21,4.221
5,26,22,3.163
5,26,23,2.444
5,27,0,0.834
5,27,1,0.518
5,27,2,0.531
5,27,3,0.479
5,27,4,0.214
5,27,5,0.213
5,27,6,0.225
5,27,7,0.618
5,27,8,0.798
5,27,9,0.381
5,27,10,0.414
5,27,11,0.293
5,27,12,0.416
5,27,13,2.242
5,27,14,2.035
5,27,15,1.889
5,27,16,0.674
5,27,17,0.798
5,27,18,1.006
5,27,19,1.569
5,27,20,1.682
5,27,21,1.454
5,27,22,0.885
5,27,23,0.676
5,28,0,0.436
5,28,1,0.36
5,28,2,0.278
5,28,3,0.284
5,28,4,0.281
5,28,5,1.534
5,28,6,0.271
5,28,7,0.432
5,28,8,0.623
5,28,9,0.556
5,28,10,0.41
5,28,11,0.26
5,28,12,1.642
5,28,13,1.395
5,28,14,0.503
5,28,15,0.291
5,28,16,0.405
5,28,17,0.559
5,28,18,0.84
5,28,19,0.834
5,28,20,1.601
5,28,21,2.095
5,28,22,1.956
5,28,23,2.114
5,29,0,1.675
5,29,1,0.931
5,29,2,0.712
5,29,3,0.616
5,29,4,0.469
5,29,5,0.377
5,29,6,0.262
5,29,7,0.544
5,29,8,0.365
5,29,9,0.617
5,29,10,1.045
5,29,11,1.607
5,29,12,1.708
5,29,13,1.666
5,29,14,0.253
5,29,15,0.575
5,29,16,1.388
5,29,17,1.172
5,29,18,1.533
5,29,19,1.739
5,29,20,1.786
5,29,21,1.667
5,29,22,1.853
5,29,23,1.37
5,30,0,1.596
5,30,1,1.341
5,30,2,0.902
5,30,3,0.798
5,30,4,0.627
5,30,5,0.464
5,30,6,0.509
5,30,7,0.508
5,30,8,0.364
5,30,9,0.769
5,30,10,0.392
5,30,11,1.654
5,30,12,1.965
5,30,13,2.523
5,30,14,0.859
5,30,15,1.253
5,30,16,1.859
5,30,17,2.206
5,30,18,5.245
5,30,19,2.437
5,30,20,3.926
5,30,21,1.541
5,30,22,1.716
5,30,23,1.383
5,31,0,1.932
5,31,1,1.68
5,31,2,1.184
5,31,3,1.195
5,31,4,0.845
5,31,5,0.633
5,31,6,0.565
5,31,7,0.672
5,31,8,0.545
5,31,9,1.233
5,31,10,1.217
5,31,11,2.403
5,31,12,3.087
5,31,13,1.289
5,31,14,1.244
5,31,15,2.284
5,31,16,2.688
5,31,17,2.674
5,31,18,2.655
5,31,19,1.652
5,31,20,1.503
5,31,21,0.99
5,31,22,1.211
5,31,23,1.641
6,1,0,1.731
6,1,1,2.093
6,1,2,1.18
6,1,3,1.035
6,1,4,0.73
6,1,5,1.36
6,1,6,0.538
6,1,7,0.489
6,1,8,0.504
6,1,9,0.703
6,1,10,0.797
6,1,11,1.566
6,1,12,2.396
6,1,13,1.243
6,1,14,2.085
6,1,15,1.644
6,1,16,2.133
6,1,17,1.806
6,1,18,2.196
6,1,19,1.883
6,1,20,2.622
6,1,21,1.991
6,1,22,1.717
6,1,23,2.498
6,2,0,2.329
6,2,1,1.183
6,2,2,1.132
6,2,3,0.972
6,2,4,0.73
6,2,5,2.223
6,2,6,0.903
6,2,7,1.151
6,2,8,0.853
6,2,9,0.695
6,2,10,0.456
6,2,11,0.394
6,2,12,1.028
6,2,13,1.173
6,2,14,1.831
6,2,15,1.802
6,2,16,1.966
6,2,17,1.754
6,2,18,2.265
6,2,19,2.3
6,2,20,2.941
6,2,21,2.716
6,2,22,1.943
6,2,23,2.667
6,3,0,1.063
6,3,1,0.413
6,3,2,0.596
6,3,3,0.749
6,3,4,1.924
6,3,5,2.142
6,3,6,0.741
6,3,7,0.91
6,3,8,0.742
6,3,9,0.673
6,3,10,0.889
6,3,11,1.223
6,3,12,1.727
6,3,13,1.74
6,3,14,2.001
6,3,15,1.876
6,3,16,1.625
6,3,17,1.697
6,3,18,0.774
6,3,19,1.958
6,3,20,2.166
6,3,21,1.958
6,3,22,1.532
6,3,23,1.725
6,4,0,1.591
6,4,1,1.561
6,4,2,1.254
6,4,3,0.929
6,4,4,0.627
6,4,5,1.619
6,4,6,0.627
6,4,7,0.918
6,4,8,0.725
6,4,9,0.846
6,4,10,0.672
6,4,11,1.311
6,4,12,2.071
6,4,13,2.661
6,4,14,1.624
6,4,15,1.872
6,4,16,5.191
6,4,17,2.444
6,4,18,2.499
6,4,19,2.443
6,4,20,2.279
6,4,21,2.185
6,4,22,3.052
6,4,23,2.337
6,5,0,1.761
6,5,1,1.726
6,5,2,1.036
6,5,3,1.031
6,5,4,0.988
6,5,5,0.89
6,5,6,0.94
6,5,7,1.042
6,5,8,0.654
6,5,9,0.633
6,5,10,0.979
6,5,11,0.996
6,5,12,0.961
6,5,13,1.095
6,5,14,0.993
6,5,15,1.408
6,5,16,1.472
6,5,17,1.775
6,5,18,1.836
6,5,19,2.168
6,5,20,1.876
6,5,21,1.601
6,5,22,1.496
6,5,23,1.76
6,6,0,2.177
6,6,1,1.752
6,6,2,1.091
6,6,3,1.117
6,6,4,3.819
6,6,5,1.682
6,6,6,0.785
6,6,7,0.923
6,6,8,0.991
6,6,9,0.618
6,6,10,0.249
6,6,11,0.647
6,6,12,1.304
6,6,13,1.436
6,6,14,1.346
6,6,15,1.592
6,6,16,1.825
6,6,17,1.651
6,6,18,1.817
6,6,19,1.784
6,6,20,1.799
6,6,21,1.809
6,6,22,1.543
6,6,23,1.116
6,7,0,1.337
6,7,1,2.238
6,7,2,1.823
6,7,3,1.239
6,7,4,1.127
6,7,5,0.806
6,7,6,0.814
6,7,7,0.795
6,7,8,0.919
6,7,9,1.199
6,7,10,0.742
6,7,11,1.346
6,7,12,2.166
6,7,13,2.31
6,7,14,2.205
6,7,15,2.39
6,7,16,2.209
6,7,17,2.285
6,7,18,2.245
6,7,19,2.115
6,7,20,1.598
6,7,21,2.018
6,7,22,1.388
6,7,23,1.266
6,8,0,1.634
6,8,1,2.101
6,8,2,1.721
6,8,3,2.971
6,8,4,4.541
6,8,5,2.875
6,8,6,0.9
6,8,7,0.964
6,8,8,0.958
6,8,9,0.971
6,8,10,0.683
6,8,11,0.763
6,8,12,2.387
6,8,13,4.351
6,8,14,4.927
6,8,15,3.852
6,8,16,2.59
6,8,17,3.559
6,8,18,4.291
6,8,19,2.948
6,8,20,2.496
6,8,21,2.259
6,8,22,3.952
6,8,23,2.874
6,9,0,2.569
6,9,1,1.68
6,9,2,1.214
6,9,3,1.154
6,9,4,1.097
6,9,5,1.075
6,9,6,1.03
6,9,7,1.163
6,9,8,1.238
6,9,9,1.147
6,9,10,1.364
6,9,11,0.28
6,9,12,0.475
6,9,13,0.27
6,9,14,0.843
6,9,15,1.221
6,9,16,1.329
6,9,17,1.362
6,9,18,1.339
6,9,19,1.932
6,9,20,2.541
6,9,21,2.189
6,9,22,1.942
6,9,23,2.673
6,10,0,1.969
6,10,1,1.244
6,10,2,1.206
6,10,3,1.035
6,10,4,0.781
6,10,5,0.928
6,10,6,0.715
6,10,7,1.017
6,10,8,0.545
6,10,9,0.831
6,10,10,1.25
6,10,11,0.326
6,10,12,0.422
6,10,13,1.132
6,10,14,0.776
6,10,15,1.365
6,10,16,1.354
6,10,17,1.48
6,10,18,1.773
6,10,19,1.933
6,10,20,1.472
6,10,21,1.643
6,10,22,1.782
6,10,23,2.727
6,11,0,1.893
6,11,1,1.269
6,11,2,0.974
6,11,3,0.651
6,11,4,2.845
6,11,5,1.674
6,11,6,0.501
6,11,7,0.871
6,11,8,0.584
6,11,9,0.602
6,11,10,0.529
6,11,11,0.509
6,11,12,2.497
6,11,13,3.743
6,11,14,2.556
6,11,15,3.086
6,11,16,1.809
6,11,17,2.128
6,11,18,2.048
6,11,19,2.15
6,11,20,1.76
6,11,21,1.257
6,11,22,1.474
6,11,23,2.021
6,12,0,2.578
6,12,1,2.358
6,12,2,1.585
6,12,3,1.619
6,12,4,1.196
6,12,5,1.263
6,12,6,1.164
6,12,7,1.343
6,12,8,1.058
6,12,9,1.361
6,12,10,0.911
6,12,11,0.272
6,12,12,0.816
6,12,13,1.555
6,12,14,2.246
6,12,15,1.996
6,12,16,2.457
6,12,17,2.565
6,12,18,2.977
6,12,19,2.343
6,12,20,2.507
6,12,21,2.721
6,12,22,2.389
6,12,23,2.06
6,13,0,1.101
6,13,1,0.906
6,13,2,0.863
6,13,3,0.779
6,13,4,0.863
6,13,5,1.608
6,13,6,0.7
6,13,7,0.957
6,13,8,0.623
6,13,9,1.451
6,13,10,1.528
6,13,11,2.131
6,13,12,0.242
6,13,13,1.026
6,13,14,1.482
6,13,15,1.911
6,13,16,1.961
6,13,17,1.711
6,13,18,1.944
6,13,19,2.349
6,13,20,2.077
6,13,21,2.082
6,13,22,1.634
6,13,23,3.866
6,14,0,1.066
6,14,1,0.678
6,14,2,0.787
6,14,3,0.576
6,14,4,0.696
6,14,5,1.332
6,14,6,0.544
6,14,7,0.588
6,14,8,0.597
6,14,9,0.836
6,14,10,1.112
6,14,11,1.279
6,14,12,1.455
6,14,13,1.716
6,14,14,1.75
6,14,15,1.667
6,14,16,1.744
6,14,17,1.72
6,14,18,1.489
6,14,19,1.238
6,14,20,1.468
6,14,21,1.124
6,14,22,0.997
6,14,23,1.452
6,15,0,1.377
6,15,1,1.132
6,15,2,0.996
6,15,3,0.856
6,15,4,0.902
6,15,5,0.715
6,15,6,0.718
6,15,7,0.762
6,15,8,0.681
6,15,9,0.906
6,15,10,1.243
6,15,11,2.107
6,15,12,3.162
6,15,13,2.575
6,15,14,2.212
6,15,15,3.195
6,15,16,2.918
6,15,17,2.526
6,15,18,2.807
6,15,19,3.634
6,15,20,4.046
6,15,21,3.367
6,15,22,1.988
6,15,23,1.771
6,16,0,1.143
6,16,1,0.857
6,16,2,0.871
6,16,3,0.735
6,16,4,0.636
6,16,5,2.029
6,16,6,0.677
6,16,7,0.844
6,16,8,0.728
6,16,9,0.783
6,16,10,1.367
6,16,11,2.698
6,16,12,0.645
6,16,13,1.5
6,16,14,1.401
6,16,15,1.665
6,16,16,1.563
6,16,17,2.003
6,16,18,2.775
6,16,19,3.093
6,16,20,3.003
6,16,21,2.365
6,16,22,1.302
6,16,23,2.61
6,17,0,1.804
6,17,1,2.189
6,17,2,1.338
6,17,3,1.499
6,17,4,0.956
6,17,5,1.087
6,17,6,1.016
6,17,7,1.117
6,17,8,1.106
6,17,9,1.09
6,17,10,1.572
6,17,11,2.374
6,17,12,1.432
6,17,13,0.413
6,17,14,1.012
6,17,15,1.415
6,17,16,1.403
6,17,17,3.964
6,17,18,2.045
6,17,19,2.034
6,17,20,1.877
6,17,21,2.325
6,17,22,2.327
6,17,23,2.592
6,18,0,1.651
6,18,1,1.471
6,18,2,1.044
6,18,3,0.829
6,18,4,0.905
6,18,5,0.86
6,18,6,0.856
6,18,7,1.047
6,18,8,0.71
6,18,9,0.233
6,18,10,1.04
6,18,11,0.974
6,18,12,1.392
6,18,13,1.37
6,18,14,1.798
6,18,15,1.841
6,18,16,1.222
6,18,17,1.401
6,18,18,1.855
6,18,19,2.019
6,18,20,1.558
6,18,21,1.603
6,18,22,2.656
6,18,23,2.021
6,19,0,1.491
6,19,1,1.153
6,19,2,1.139
6,19,3,0.968
6,19,4,0.819
6,19,5,0.863
6,19,6,0.792
6,19,7,1.008
6,19,8,0.786
6,19,9,0.928
6,19,10,1.168
6,19,11,1.546
6,19,12,0.843
6,19,13,1.242
6,19,14,1.655
6,19,15,4.276
6,19,16,3.27
6,19,17,2.583
6,19,18,1.75
6,19,19,1.836
6,19,20,2.302
6,19,21,2.184
6,19,22,2.732
6,19,23,1.593
6,20,0,1.113
6,20,1,0.757
6,20,2,0.839
6,20,3,0.793
6,20,4,0.762
6,20,5,0.686
6,20,6,0.65
6,20,7,1.085
6,20,8,0.879
6,20,9,0.69
6,20,10,1.157
6,20,11,0.717
6,20,12,0.219
6,20,13,1.429
6,20,14,1.779
6,20,15,1.842
6,20,16,1.694
6,20,17,1.948
6,20,18,2.445
6,20,19,2.193
6,20,20,3.231
6,20,21,4.827
6,20,22,1.901
6,20,23,1.76
6,21,0,2.174
6,21,1,1.683
6,21,2,1.36
6,21,3,1.144
6,21,4,3.57
6,21,5,2.558
6,21,6,1.398
6,21,7,1.444
6,21,8,1.196
6,21,9,0.622
6,21,10,3.323
6,21,11,0.529
6,21,12,2.213
6,21,13,1.776
6,21,14,2.881
6,21,15,3.006
6,21,16,1.226
6,21,17,1.082
6,21,18,1.087
6,21,19,0.949
6,21,20,1.159
6,21,21,1.131
6,21,22,1.227
6,21,23,2.746
6,22,0,2.653
6,22,1,2.524
6,22,2,1.302
6,22,3,1.21
6,22,4,0.856
6,22,5,1.193
6,22,6,1.109
6,22,7,0.988
6,22,8,0.92
6,22,9,1.919
6,22,10,2.562
6,22,11,2.248
6,22,12,1.638
6,22,13,2.207
6,22,14,4.771
6,22,15,4.756
6,22,16,4.271
6,22,17,3.178
6,22,18,4.166
6,22,19,4.715
6,22,20,3.688
6,22,21,2.521
6,22,22,3.259
6,22,23,2.307
6,23,0,1.495
6,23,1,1.026
6,23,2,1.044
6,23,3,1.052
6,23,4,1.226
6,23,5,2.51
6,23,6,1.231
6,23,7,0.968
6,23,8,0.243
6,23,9,0.247
6,23,10,0.235
6,23,11,0.392
6,23,12,0.68
6,23,13,0.495
6,23,14,0.372
6,23,15,0.384
6,23,16,0.758
6,23,17,0.968
6,23,18,1.289
6,23,19,2.292
6,23,20,2.455
6,23,21,2.989
6,23,22,2.644
6,23,23,2.581
6,24,0,1.696
6,24,1,1.307
6,24,2,1.428
6,24,3,4.258
6,24,4,4.309
6,24,5,2.918
6,24,6,1.559
6,24,7,1.05
6,24,8,0.228
6,24,9,0.222
6,24,10,0.233
6,24,11,0.395
6,24,12,0.986
6,24,13,1.038
6,24,14,1.262
6,24,15,1.342
